1.2528126896374236e-10	1.9887161814495554e-10	2.60595540902895e-10	3.156890158499205e-10	3.667366599525623e-10	4.2301581552933596e-10	
3.811194987858175e-11	6.049894932981997e-11	7.927605040740288e-11	9.845864214300033e-11	1.1959504089053387e-10	1.4115850715097794e-10	
4.377301450939745e-10	6.951779606189479e-10	1.0763224433344422e-09	1.648699075107024e-09	1.915922534187378e-09	3.984777413063726e-10	
3.965266874454606e-11	6.294468807843896e-11	8.248087479636611e-11	9.99184640715242e-11	1.1594510677653156e-10	1.309302274190089e-10	
2.836961647498618e-10	4.5033959036327436e-10	5.901118029580555e-10	7.148695394855898e-10	8.304825945104198e-10	9.659314233662724e-10	
3.2506336511340637e-10	5.88719841246439e-10	1.1227708829418886e-09	5.193387438232761e-10	9.768299917719943e-11	1.175252699678432e-10	
1.180696103405238e-10	2.2863301058906965e-10	2.573071305142635e-10	1.3980568443376102e-10	1.5377696653743664e-10	1.7365159910851218e-10	
9.242086537862474e-11	1.4670897892584022e-10	1.922431469865351e-10	2.3288598748005923e-10	2.710326143488534e-10	3.106538884937585e-10	
2.847163646308237e-10	4.647425099319103e-10	5.645332650696531e-10	6.802853368795034e-10	7.905138845298868e-10	9.07530357296413e-10	
9.842471522444046e-11	1.5623949648694726e-10	2.301808706397262e-10	3.230021610231057e-10	2.642070746769299e-10	2.096004313530057e-10	
7.152732023698518e-11	8.775198518883264e-11	1.0954098671829683e-10	1.3269945514997937e-10	1.5398407731266103e-10	1.791939141836371e-10	
3.7043205300886055e-10	5.88024230629005e-10	7.705297210036361e-10	9.334302822832736e-10	1.083149893800517e-09	1.2231396896939354e-09	
1.3714206048876012e-10	2.1769945108894434e-10	2.8526698148267563e-10	3.4557633767148977e-10	4.0337969404886445e-10	4.784643251109392e-10	
1.5651977021865002e-10	2.484596478989059e-10	3.2557424201961514e-10	3.944051064463717e-10	4.576665845003346e-10	5.214549047031555e-10	
1.2853842334058914e-10	2.57984408662031e-10	1.7300754908053067e-10	1.7320492356267515e-10	2.1659015731445602e-10	1.6359079715503333e-10	
1.180851989365423e-10	1.8990930186584e-10	2.5626747749614536e-10	3.0552387193371255e-10	3.820202163689579e-10	4.641783942700379e-10	
1.3547127690956156e-10	2.1504724747771323e-10	2.8179161158776393e-10	4.0063957075041584e-10	5.363839013556856e-10	6.871407235606036e-10	
2.0460482310998123e-10	3.3176519974515465e-10	4.165854542459638e-10	4.945740190205099e-10	5.844607308131731e-10	6.719213503135428e-10	
3.3762184102817257e-10	5.359412656155614e-10	7.022817298317035e-10	9.282722027234246e-10	1.2181781099369638e-09	1.5526897490276846e-09	
1.8817262895026152e-10	2.882747569766783e-10	2.7628389461972396e-10	2.205796784752546e-10	2.5537163124659085e-10	2.883766869085947e-10	
1.6948079323035773e-10	2.690339894622747e-10	3.525342563164717e-10	4.2706483788761644e-10	5.352181113507618e-10	6.576721866808929e-10	
2.155606374108637e-09	3.4316222499627062e-09	5.004248324801941e-09	7.803491202348126e-09	1.0925941872830271e-08	4.765619532063768e-09	
3.474699551423282e-10	5.54086831321909e-10	7.455185523077883e-10	8.820705282922301e-10	1.0098172192746306e-09	1.222429867587716e-09	
1.1873266772897794e-10	1.8847636165597024e-10	2.4697390141084383e-10	2.99187574763826e-10	3.471764265448658e-10	3.9216687040155795e-10	
2.371292218905365e-10	3.764191762814383e-10	5.62289648534821e-10	7.678820634700909e-10	5.03447196397645e-10	5.523439145528228e-10	
4.300110291523066e-11	6.825999600342996e-11	9.750189144265595e-11	1.5161188458805377e-10	2.1479954832104802e-10	7.29693860095363e-11	
1.2853867107837556e-10	2.162239034854991e-10	3.6222625575058603e-10	1.9503126540355526e-10	2.1377880322393392e-10	2.852865024471424e-10	
5.387327456389967e-10	8.841023960624014e-10	1.2618885898803593e-09	1.2213103787196806e-09	1.454290857595942e-09	1.8442093671403978e-09	
4.7534251749961914e-11	7.545592123241076e-11	1.0368153597267408e-10	1.3672803826031397e-10	1.7245543504878352e-10	1.34406457982977e-10	
2.7668137295239054e-10	4.392043024846306e-10	6.074811097739167e-10	8.036381707419769e-10	9.302826111664599e-10	7.05251805050231e-10	
2.6071299975861267e-10	4.5949335187893266e-10	6.448276491319188e-10	5.951647432322494e-10	3.4435047258032093e-10	3.4699479884225763e-10	
7.263542629942458e-10	1.1530155211786518e-09	1.6074858345538407e-09	2.10820603018548e-09	2.184912504389855e-09	1.925278452212163e-09	
1.0843133601638048e-10	1.7212401685871968e-10	2.2554626795957832e-10	2.7322984543052376e-10	3.170551498900161e-10	3.6472505628330355e-10	
2.2180272600960665e-10	3.5208988059706393e-10	4.613682622813967e-10	5.58907846847137e-10	6.485551052360581e-10	7.323764648902294e-10	
5.236378856987411e-10	8.69281847218625e-10	1.6175243336681517e-09	2.1099662942283596e-09	2.5611635973735414e-10	2.897713262101966e-10	
5.202261131432628e-11	8.25807479264943e-11	1.0821139222784706e-10	1.3108876613083778e-10	1.5342031322950805e-10	1.7917957835013557e-10	
1.0608486850810517e-10	1.6839923186767432e-10	2.20665418854298e-10	2.6731711781738294e-10	3.1372784671881977e-10	3.7119990901820127e-10	
1.0320719402940143e-10	1.6383120837295787e-10	2.1467961472313693e-10	2.620183834827881e-10	3.078296646520909e-10	3.537566024999822e-10	
1.0843633016578038e-10	1.721319445767308e-10	2.25556656208955e-10	2.804204783037304e-10	3.457723262690255e-10	4.302124868451415e-10	
1.5656299449099702e-10	2.4852826215430006e-10	3.4776469788805336e-10	4.956471869502636e-10	6.614350474506668e-10	3.373773318775155e-10	
5.951829579492086e-11	9.447940535621186e-11	1.2503827101322187e-10	1.7379033969982457e-10	2.2852380297729648e-10	2.6771804463678216e-10	
1.1884245590496312e-10	1.8865063952202283e-10	2.493048633395016e-10	3.231221178224775e-10	4.186117543155519e-10	4.810249364546587e-10	
1.5689052840816176e-10	2.4904818983896265e-10	3.313379782115349e-10	4.2103435015293265e-10	4.800418047550097e-10	5.662792449680521e-10	
2.2065143449595513e-10	3.5026231923717144e-10	4.589734794282331e-10	5.560067740219073e-10	6.451887084282871e-10	7.285749840698821e-10	
3.8078402733047756e-10	6.044569655570877e-10	7.920626953266805e-10	9.950670060775212e-10	1.2454698609462181e-09	1.5183283997490222e-09	
8.072191820148243e-11	1.2813805786992416e-10	1.7156228157538732e-10	2.2885732567161715e-10	2.919546028131387e-10	2.9392132160277725e-10	
1.6887531083473449e-10	2.766155169393844e-10	4.2309810980993894e-10	4.297884154387493e-10	3.390745279889814e-10	3.893670903906007e-10	
3.1691217276428736e-10	5.030667164275576e-10	8.178667819963936e-10	1.19065345814193e-09	4.772656335958079e-10	5.989575557141233e-10	
4.564350862560877e-10	6.947255051580009e-10	9.099631444046614e-10	1.1023418456106642e-09	1.3030121062487542e-09	1.5093697735772504e-09	
1.3985977794982378e-10	2.2201355864558913e-10	2.909200616090598e-10	3.531264464000894e-10	4.1137640820710475e-10	4.706526182550562e-10	
1.2050904080417025e-10	1.9129617814421853e-10	2.5066890630825635e-10	3.0366375442362855e-10	3.5237057292641193e-10	4.0732913769477675e-10	
1.369045649665722e-10	2.1732245044718538e-10	2.8477297088892524e-10	3.480632281051731e-10	4.112037926598075e-10	4.73924507129553e-10	
7.469529650656963e-11	1.317230020404623e-10	2.3185146448521644e-10	7.561268768213097e-11	7.607053743586921e-11	8.590213975619517e-11	
1.9746053687298102e-10	3.134490639543754e-10	4.107344684406319e-10	4.97569373859623e-10	5.867110988735234e-10	6.96868253710993e-10	
1.0568099816963539e-10	1.6947533131428168e-10	2.3582675794629613e-10	2.665380217359788e-10	2.7351538485944373e-10	3.088653979271965e-10	
1.3552139212566648e-10	2.872187023829919e-10	3.8064096430420395e-10	5.636350646068048e-11	6.540405555278906e-11	7.385708725213296e-11	
2.8752477992212663e-10	4.5641713811530893e-10	5.980756434425746e-10	7.330321306815998e-10	8.776012877375793e-10	1.0426646930661828e-09	
2.6823420427803684e-10	4.2579525804480854e-10	5.579496291079443e-10	8.278923144517376e-10	1.1666720429927902e-09	1.5558649528653857e-09	
4.041272957349355e-11	6.415120943787003e-11	8.429217419214075e-11	1.0461657436292723e-10	1.258457163270206e-10	1.4810172679042054e-10	
5.907703722663137e-10	9.377895104071913e-10	1.5235591635233606e-09	2.410630854190168e-09	2.275536192476074e-09	4.235378597398868e-10	
9.343815597648224e-11	1.483238270910366e-10	1.9435919670248132e-10	2.3544939915626085e-10	2.732148255011347e-10	3.1021397687514124e-10	
2.4631395323884427e-10	3.9099902848578723e-10	5.123536695240831e-10	7.874207769503497e-10	1.1239564002836928e-09	1.5068202370650648e-09	
9.692289050826667e-11	1.9677426091961775e-10	1.2575170022746754e-10	1.5332585007065241e-10	1.870049820941661e-10	2.2143452071285562e-10	
4.916883526885721e-11	7.805066082983505e-11	1.022752988410538e-10	1.238977011080933e-10	1.4377054649340484e-10	1.6235191697065078e-10	
1.777908357587657e-09	2.8222535971377e-09	3.6981984134868654e-09	5.2304351204551385e-09	7.354482011971419e-09	9.756189197903708e-09	
1.9956969418861862e-10	3.100849762140911e-10	4.240734683152236e-10	5.472626512351308e-10	5.659110758399398e-10	6.052949257276908e-10	
1.406361941415143e-10	2.3633590461483895e-10	3.672287893593523e-10	2.463907910915693e-10	2.7356085334146107e-10	3.0891674290290476e-10	
