5.252112178077039e-09	1.1759308478833597e-08	1.8591896958916102e-08	0.0	0.0	0.0	
1.7988098199530523e-09	0.0	0.0	0.0	0.0	0.0	
1.4044176256390792e-09	0.0	0.0	0.0	0.0	0.0	
2.5771599116477074e-09	5.677491750638195e-09	3.834663221869402e-09	3.139534071132791e-09	4.363750797299994e-09	5.456501120274816e-10	
9.13049111950077e-10	1.4493751208081827e-09	2.411781993121218e-09	3.895554422330938e-09	4.43354287850675e-09	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
2.7953620089905657e-09	7.566409755994148e-09	0.0	0.0	0.0	0.0	
7.411897314467395e-09	5.0815571651001e-09	2.185603363448488e-09	0.0	0.0	0.0	
3.536273046832227e-09	7.811093161378513e-09	6.547433947110441e-09	4.150803716896882e-09	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
1.4250222617988962e-09	0.0	0.0	0.0	0.0	0.0	
4.60026675198039e-09	9.51635423440726e-09	1.8704927598049665e-08	0.0	0.0	0.0	
1.202898966922997e-09	2.166845283369148e-09	4.259055846728874e-09	1.463947235645374e-09	0.0	0.0	
3.580170279353497e-10	8.818174409841571e-10	4.069849283935302e-10	0.0	0.0	0.0	
1.4202279538733869e-09	1.944263500823863e-09	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
1.9964943206373586e-09	4.469169026334993e-09	5.495614552533021e-09	0.0	0.0	0.0	
1.1496535704937659e-09	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
1.997726697601231e-09	1.9451532602365204e-09	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
5.116437405195487e-10	7.193579458361717e-11	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
2.276680970027719e-09	3.6140057668179818e-09	5.402038868507519e-09	8.725472063328569e-09	1.2656266780358168e-08	4.993036182795351e-09	
2.5756374672275666e-09	1.889334274803403e-09	0.0	0.0	0.0	0.0	
